alpha,beta,altitude,Mach,q,v_tas,alpha-res,CL,CD,CY,Cl,Cm,Cn,L,Y,D,l_b,m_b,n_b
-6,0,5000,0.06,136.1301019,19.23176367,-6,-0.23181,0.01412,0,0,1.1431,0,-4673.144333,0,284.6503515,0,118602.4139,0
-5,0,5000,0.06,136.1301019,19.23176367,-5,-0.11941,0.01465,0,0,0.68796,0,-2407.23077,0,295.3348194,0,71379.33395,0
-4,0,5000,0.06,136.1301019,19.23176367,-4,-0.00695,0.01571,0,0,0.23099,0,-140.1076447,0,316.7037551,0,23966.38227,0
-3,0,5000,0.06,136.1301019,19.23176367,-3,0.10549,0.0173,0,0,-0.22723,0,2126.612293,0,348.7571587,0,-23576.26323,0
-2,0,5000,0.06,136.1301019,19.23176367,-2,0.21785,0.01944,0,0,-0.68616,0,4391.719481,0,391.8982176,0,-71192.57484,0
-1,0,5000,0.06,136.1301019,19.23176367,-1,0.33008,0.0221,0,0,-1.14523,0,6654.20595,0,445.5221507,0,-118823.4122,0
0,0,5000,0.06,136.1301019,19.23176367,0,0.44211,0.0253,0,0,-1.60389,0,8912.660545,0,510.0321454,0,-166411.7099,0
1,0,5000,0.06,136.1301019,19.23176367,1,0.55389,0.02901,0,0,-2.06157,0,11166.0753,0,584.8234204,0,-213898.3277,0
2,0,5000,0.06,136.1301019,19.23176367,2,0.66533,0.03323,0,0,-2.51772,0,13412.63586,0,669.8959759,0,-261226.2002,0
3,0,5000,0.06,136.1301019,19.23176367,3,0.7764,0.03796,0,0,-2.97178,0,15651.73746,0,765.2498118,0,-308337.2246,0
4,0,5000,0.06,136.1301019,19.23176367,4,0.88702,0.04317,0,0,-3.4232,0,17881.76734,0,870.2801469,0,-355174.3357,0
5,0,5000,0.06,136.1301019,19.23176367,5,0.99714,0.04886,0,0,-3.87143,0,20101.71753,0,984.9869811,0,-401680.4681,0
6,0,5000,0.06,136.1301019,19.23176367,6,1.1067,0.05502,0,0,-4.31593,0,22310.37847,0,1109.168721,0,-447799.5941,0
7,0,5000,0.06,136.1301019,19.23176367,7,1.21564,0.06162,0,0,-4.75614,0,24506.5406,0,1242.220585,0,-493473.6109,0
8,0,5000,0.06,136.1301019,19.23176367,8,1.3239,0.06864,0,0,-5.19154,0,26688.99436,0,1383.739386,0,-538648.5659,0
9,0,5000,0.06,136.1301019,19.23176367,9,1.43144,0.07608,0,0,-5.6216,0,28856.93337,0,1533.725123,0,-583269.4688,0
10,0,5000,0.06,136.1301019,19.23176367,10,1.53818,0.08391,0,0,-6.04579,0,31008.74488,0,1691.573017,0,-627281.3295,0
11,0,5000,0.06,136.1301019,19.23176367,11,1.64409,0.09211,0,0,-6.46359,0,33143.82411,0,1856.879878,0,-670630.1953,0
12,0,5000,0.06,136.1301019,19.23176367,12,1.74911,0.10065,0,0,-6.87449,0,35260.96149,0,2029.040926,0,-713263.1512,0
13,0,5000,0.06,136.1301019,19.23176367,13,1.85318,0.10952,0,0,-7.278,0,37358.94748,0,2207.854568,0,-755129.3571,0
-10,0,5500,0.06,127.2770658,19.10912891,-10,-0.67968,0.01736,0,0,2.93446,0,-12810.83694,0,327.2071112,0,284664.6128,0
-9,0,5500,0.06,127.2770658,19.10912891,-9,-0.5681,0.01576,0,0,2.4921,0,-10707.73962,0,297.0497738,0,241752.3774,0
-8,0,5500,0.06,127.2770658,19.10912891,-8,-0.45622,0.01468,0,0,2.04572,0,-8598.987804,0,276.693571,0,198450.172,0
-7,0,5500,0.06,127.2770658,19.10912891,-7,-0.3441,0.01413,0,0,1.59587,0,-6485.712383,0,266.3269863,0,154811.3505,0
-6,0,5500,0.06,127.2770658,19.10912891,-6,-0.23181,0.01412,0,0,1.1431,0,-4369.232745,0,266.1385029,0,110889.2671,0
-5,0,5500,0.06,127.2770658,19.10912891,-5,-0.11941,0.01464,0,0,0.68796,0,-2250.67979,0,275.9396376,0,66737.27602,0
-4,0,5500,0.06,127.2770658,19.10912891,-4,-0.00695,0.0157,0,0,0.23099,0,-130.9959345,0,295.9188736,0,22407.76119,0
-3,0,5500,0.06,127.2770658,19.10912891,-3,0.10549,0.0173,0,0,-0.22723,0,1988.310954,0,326.0762111,0,-22043.01301,0
-2,0,5500,0.06,127.2770658,19.10912891,-2,0.21785,0.01943,0,0,-0.68616,0,4106.109976,0,366.2231665,0,-66562.66253,0
-1,0,5500,0.06,127.2770658,19.10912891,-1,0.33008,0.0221,0,0,-1.14523,0,6221.458714,0,416.5482234,0,-111095.8931,0
0,0,5500,0.06,127.2770658,19.10912891,0,0.44211,0.02529,0,0,-1.60389,0,8333.037785,0,476.6744149,0,-155589.3506,0
1,0,5500,0.06,127.2770658,19.10912891,1,0.55389,0.029,0,0,-2.06157,0,10439.90477,0,546.6017411,0,-199987.7407,0
2,0,5500,0.06,127.2770658,19.10912891,2,0.66533,0.03322,0,0,-2.51772,0,12540.36332,0,626.1417186,0,-244237.7094,0
3,0,5500,0.06,127.2770658,19.10912891,3,0.7764,0.03795,0,0,-2.97178,0,14633.84799,0,715.2943474,0,-288284.9325,0
4,0,5500,0.06,127.2770658,19.10912891,4,0.88702,0.04316,0,0,-3.4232,0,16718.85091,0,813.4941774,0,-332076.0557,0
5,0,5500,0.06,127.2770658,19.10912891,5,0.99714,0.04886,0,0,-3.87143,0,18794.42966,0,920.9296921,0,-375557.725,0
6,0,5500,0.06,127.2770658,19.10912891,6,1.1067,0.05501,0,0,-4.31593,0,20859.45334,0,1036.846958,0,-418677.5564,0
7,0,5500,0.06,127.2770658,19.10912891,7,1.21564,0.06161,0,0,-4.75614,0,22912.79105,0,1161.245975,0,-461381.2256,0
8,0,5500,0.06,127.2770658,19.10912891,8,1.3239,0.06864,0,0,-5.19154,0,24953.3119,0,1293.749776,0,-503618.2888,0
9,0,5500,0.06,127.2770658,19.10912891,9,1.43144,0.07608,0,0,-5.6216,0,26980.26194,0,1433.981395,0,-545337.3319,0
10,0,5500,0.06,127.2770658,19.10912891,10,1.53818,0.08391,0,0,-6.04579,0,28992.13331,0,1581.563865,0,-586486.9411,0
11,0,5500,0.06,127.2770658,19.10912891,11,1.64409,0.0921,0,0,-6.46359,0,30988.36057,0,1735.931736,0,-627016.6724,0
12,0,5500,0.06,127.2770658,19.10912891,12,1.74911,0.10065,0,0,-6.87449,0,32967.81281,0,1897.085008,0,-666877.0519,0
13,0,5500,0.06,127.2770658,19.10912891,13,1.85318,0.10951,0,0,-7.278,0,34929.35912,0,2064.081264,0,-706020.5461,0
-10,0,6000,0.06,118.8961112,18.98570203,-10,-0.67968,0.01735,0,0,2.93446,0,-11967.26751,0,305.4850685,0,265919.9853,0
-9,0,6000,0.06,118.8961112,18.98570203,-9,-0.5681,0.01575,0,0,2.4921,0,-10002.65518,0,277.3135348,0,225833.4397,0
-8,0,6000,0.06,118.8961112,18.98570203,-8,-0.45622,0.01467,0,0,2.04572,0,-8032.760688,0,258.2977495,0,185382.6027,0
-7,0,6000,0.06,118.8961112,18.98570203,-7,-0.3441,0.01413,0,0,1.59587,0,-6058.640465,0,248.7898569,0,144617.3153,0
-6,0,6000,0.06,118.8961112,18.98570203,-6,-0.23181,0.01411,0,0,1.1431,0,-4081.527016,0,248.4377128,0,103587.4182,0
-5,0,6000,0.06,118.8961112,18.98570203,-5,-0.11941,0.01463,0,0,0.68796,0,-2102.476774,0,257.5934612,0,62342.75236,0
-4,0,6000,0.06,118.8961112,18.98570203,-4,-0.00695,0.01569,0,0,0.23099,0,-122.3700995,0,276.2571023,0,20932.25241,0
-3,0,6000,0.06,118.8961112,18.98570203,-3,0.10549,0.01729,0,0,-0.22723,0,1857.384431,0,304.428636,0,-20591.52221,0
-2,0,6000,0.06,118.8961112,18.98570203,-2,0.21785,0.01943,0,0,-0.68616,0,3835.730384,0,342.1080623,0,-62179.63684,0
-1,0,6000,0.06,118.8961112,18.98570203,-1,0.33008,0.02209,0,0,-1.14523,0,5811.787401,0,388.943237,0,-103780.4382,0
0,0,6000,0.06,118.8961112,18.98570203,0,0.44211,0.02528,0,0,-1.60389,0,7784.322975,0,445.1102323,0,-145344.0855,0
1,0,6000,0.06,118.8961112,18.98570203,1,0.55389,0.029,0,0,-2.06157,0,9752.456748,0,510.6090482,0,-186818.9255,0
2,0,6000,0.06,118.8961112,18.98570203,2,0.66533,0.03322,0,0,-2.51772,0,11714.60407,0,584.9114683,0,-228155.1173,0
3,0,6000,0.06,118.8961112,18.98570203,3,0.7764,0.03794,0,0,-2.97178,0,13670.23672,0,668.0174927,0,-269301.9138,0
4,0,6000,0.06,118.8961112,18.98570203,4,0.88702,0.04316,0,0,-3.4232,0,15617.94613,0,759.9271214,0,-310209.4742,0
5,0,6000,0.06,118.8961112,18.98570203,5,0.99714,0.04885,0,0,-3.87143,0,17556.85194,0,860.112138,0,-350827.9577,0
6,0,6000,0.06,118.8961112,18.98570203,6,1.1067,0.055,0,0,-4.31593,0,19485.89771,0,968.3964707,0,-391108.4296,0
7,0,6000,0.06,118.8961112,18.98570203,7,1.21564,0.0616,0,0,-4.75614,0,21404.02701,0,1084.604047,0,-431000.1428,0
8,0,6000,0.06,118.8961112,18.98570203,8,1.3239,0.06863,0,0,-5.19154,0,23310.18341,0,1208.382723,0,-470455.9751,0
9,0,6000,0.06,118.8961112,18.98570203,9,1.43144,0.07607,0,0,-5.6216,0,25203.66262,0,1339.380355,0,-509427.898,0
10,0,6000,0.06,118.8961112,18.98570203,10,1.53818,0.0839,0,0,-6.04579,0,27083.05606,0,1477.244798,0,-547867.883,0
11,0,6000,0.06,118.8961112,18.98570203,11,1.64409,0.0921,0,0,-6.46359,0,28947.83552,0,1621.623908,0,-585728.808,0
12,0,6000,0.06,118.8961112,18.98570203,12,1.74911,0.10064,0,0,-6.87449,0,30796.94456,0,1771.989469,0,-622964.4568,0
13,0,6000,0.06,118.8961112,18.98570203,13,1.85318,0.10951,0,0,-7.278,0,32629.32676,0,1928.165409,0,-659530.4258,0
-10,0,6500,0.06,110.9677338,18.86146749,-10,-0.67968,0.01734,0,0,2.93446,0,-11169.25139,0,284.9500046,0,248187.5802,0
-9,0,6500,0.06,110.9677338,18.86146749,-9,-0.5681,0.01574,0,0,2.4921,0,-9335.645768,0,258.6570399,0,210774.1352,0
-8,0,6500,0.06,110.9677338,18.86146749,-8,-0.45622,0.01467,0,0,2.04572,0,-7497.110213,0,241.0736198,0,173020.6909,0
-7,0,6500,0.06,110.9677338,18.86146749,-7,-0.3441,0.01412,0,0,1.59587,0,-5654.630714,0,232.0354132,0,134973.7647,0
-6,0,6500,0.06,110.9677338,18.86146749,-6,-0.23181,0.01411,0,0,1.1431,0,-3809.357587,0,231.8710822,0,96679.87397,0
-5,0,6500,0.06,110.9677338,18.86146749,-5,-0.11941,0.01463,0,0,0.68796,0,-1962.276819,0,240.4162957,0,58185.53591,0
-4,0,6500,0.06,110.9677338,18.86146749,-4,-0.00695,0.01569,0,0,0.23099,0,-114.2100653,0,257.8353848,0,19536.42209,0
-3,0,6500,0.06,110.9677338,18.86146749,-3,0.10549,0.01729,0,0,-0.22723,0,1733.528027,0,284.1283495,0,-19218.41288,0
-2,0,6500,0.06,110.9677338,18.86146749,-2,0.21785,0.01942,0,0,-0.68616,0,3579.951471,0,319.1308587,0,-58033.29746,0
-1,0,6500,0.06,110.9677338,18.86146749,-1,0.33008,0.02209,0,0,-1.14523,0,5424.238611,0,363.0072435,0,-96860.02281,0
0,0,6500,0.06,110.9677338,18.86146749,0,0.44211,0.02528,0,0,-1.60389,0,7265.239131,0,415.4288418,0,-135652.0716,0
1,0,6500,0.06,110.9677338,18.86146749,1,0.55389,0.02899,0,0,-2.06157,0,9102.131375,0,476.3956536,0,-174361.235,0
2,0,6500,0.06,110.9677338,18.86146749,2,0.66533,0.03321,0,0,-2.51772,0,10933.43636,0,545.7433479,0,-212940.9958,0
3,0,6500,0.06,110.9677338,18.86146749,3,0.7764,0.03794,0,0,-2.97178,0,12758.66111,0,623.4719247,0,-251343.9908,0
4,0,6500,0.06,110.9677338,18.86146749,4,0.88702,0.04315,0,0,-3.4232,0,14576.49095,0,709.0883909,0,-289523.7027,0
5,0,6500,0.06,110.9677338,18.86146749,5,0.99714,0.04884,0,0,-3.87143,0,16386.10424,0,802.5927465,0,-327433.6143,0
6,0,6500,0.06,110.9677338,18.86146749,6,1.1067,0.055,0,0,-4.31593,0,18186.515,0,903.8206605,0,-365028.054,0
7,0,6500,0.06,110.9677338,18.86146749,7,1.21564,0.0616,0,0,-4.75614,0,19976.73723,0,1012.27914,0,-402259.6586,0
8,0,6500,0.06,110.9677338,18.86146749,8,1.3239,0.06863,0,0,-5.19154,0,21755.78495,0,1127.803853,0,-439084.4484,0
9,0,6500,0.06,110.9677338,18.86146749,9,1.43144,0.07607,0,0,-5.6216,0,23523.00084,0,1250.066139,0,-475457.5973,0
10,0,6500,0.06,110.9677338,18.86146749,10,1.53818,0.08389,0,0,-6.04579,0,25277.07025,0,1378.573004,0,-511334.2798,0
11,0,6500,0.06,110.9677338,18.86146749,11,1.64409,0.09209,0,0,-6.46359,0,27017.50018,0,1513.324448,0,-546670.5158,0
12,0,6500,0.06,110.9677338,18.86146749,12,1.74911,0.10064,0,0,-6.87449,0,28743.30464,0,1653.827478,0,-581423.171,0
13,0,6500,0.06,110.9677338,18.86146749,13,1.85318,0.1095,0,0,-7.278,0,30453.49767,0,1799.42477,0,-615550.8029,0
-10,0,7000,0.06,103.4729947,18.7364092,-10,-0.67968,0.01734,0,0,2.93446,0,-10414.88232,0,265.7045367,0,231425.0393,0
-9,0,7000,0.06,103.4729947,18.7364092,-9,-0.5681,0.01574,0,0,2.4921,0,-8705.118068,0,241.1873938,0,196538.4911,0
-8,0,7000,0.06,103.4729947,18.7364092,-8,-0.45622,0.01466,0,0,2.04572,0,-6990.756847,0,224.6383223,0,161334.9071,0
-7,0,7000,0.06,103.4729947,18.7364092,-7,-0.3441,0.01411,0,0,1.59587,0,-5272.718055,0,216.2105544,0,125857.6629,0
-6,0,7000,0.06,103.4729947,18.7364092,-6,-0.23181,0.0141,0,0,1.1431,0,-3552.074317,0,216.0573222,0,90150.13409,0
-5,0,7000,0.06,103.4729947,18.7364092,-5,-0.11941,0.01462,0,0,0.68796,0,-1829.745025,0,224.0253937,0,54255.69613,0
-4,0,7000,0.06,103.4729947,18.7364092,-4,-0.00695,0.01568,0,0,0.23099,0,-106.4963397,0,240.2680009,0,18216.93594,0
-3,0,7000,0.06,103.4729947,18.7364092,-3,0.10549,0.01728,0,0,-0.22723,0,1616.445881,0,264.7851438,0,-17920.40501,0
-2,0,7000,0.06,103.4729947,18.7364092,-2,0.21785,0.01941,0,0,-0.68616,0,3338.162245,0,297.4235904,0,-54113.73983,0
-1,0,7000,0.06,103.4729947,18.7364092,-1,0.33008,0.02208,0,0,-1.14523,0,5057.88659,0,338.3365727,0,-90318.1157,0
0,0,7000,0.06,103.4729947,18.7364092,0,0.44211,0.02527,0,0,-1.60389,0,6774.546293,0,387.2176264,0,-126490.1571,0
1,0,7000,0.06,103.4729947,18.7364092,1,0.55389,0.02898,0,0,-2.06157,0,8487.375192,0,444.0667516,0,-162584.9111,0
2,0,7000,0.06,103.4729947,18.7364092,2,0.66533,0.03321,0,0,-2.51772,0,10194.9942,0,508.8839483,0,-198559.0024,0
3,0,7000,0.06,103.4729947,18.7364092,3,0.7764,0.03793,0,0,-2.97178,0,11896.94362,0,581.20952,0,-234368.2665,0
4,0,7000,0.06,103.4729947,18.7364092,4,0.88702,0.04315,0,0,-3.4232,0,13591.99759,0,661.1966989,0,-269969.3281,0
5,0,7000,0.06,103.4729947,18.7364092,5,0.99714,0.04884,0,0,-3.87143,0,15279.38995,0,748.3857885,0,-305318.8117,0
6,0,7000,0.06,103.4729947,18.7364092,6,1.1067,0.05499,0,0,-4.31593,0,16958.20131,0,842.6235567,0,-340374.1302,0
7,0,7000,0.06,103.4729947,18.7364092,7,1.21564,0.06159,0,0,-4.75614,0,18627.51228,0,943.7567714,0,-375091.1195,0
8,0,7000,0.06,103.4729947,18.7364092,8,1.3239,0.06862,0,0,-5.19154,0,20286.40347,0,1051.478968,0,-409428.7701,0
9,0,7000,0.06,103.4729947,18.7364092,9,1.43144,0.07606,0,0,-5.6216,0,21934.26194,0,1165.483683,0,-443345.2837,0
10,0,7000,0.06,103.4729947,18.7364092,10,1.53818,0.08389,0,0,-6.04579,0,23569.86184,0,1285.464451,0,-476798.862,0
11,0,7000,0.06,103.4729947,18.7364092,11,1.64409,0.09209,0,0,-6.46359,0,25192.74347,0,1411.114809,0,-509748.4955,0
12,0,7000,0.06,103.4729947,18.7364092,12,1.74911,0.10063,0,0,-6.87449,0,26801.98744,0,1541.975059,0,-542153.9631,0
13,0,7000,0.06,103.4729947,18.7364092,13,1.85318,0.1095,0,0,-7.278,0,28396.67436,0,1677.891971,0,-573976.6214,0
-10,0,7500,0.06,96.3935112,18.61051057,-10,-0.67968,0.01733,0,0,2.93446,0,-9702.31005,0,247.3826406,0,215591.2487,0
-9,0,7500,0.06,96.3935112,18.61051057,-9,-0.5681,0.01573,0,0,2.4921,0,-8109.52557,0,224.5429277,0,183091.5912,0
-8,0,7500,0.06,96.3935112,18.61051057,-8,-0.45622,0.01466,0,0,2.04572,0,-6512.458644,0,209.2688697,0,150296.5892,0
-7,0,7500,0.06,96.3935112,18.61051057,-7,-0.3441,0.01411,0,0,1.59587,0,-4911.965761,0,201.4177184,0,117246.6505,0
-6,0,7500,0.06,96.3935112,18.61051057,-6,-0.23181,0.0141,0,0,1.1431,0,-3309.046158,0,201.2749701,0,83982.18287,0
-5,0,7500,0.06,96.3935112,18.61051057,-5,-0.11941,0.01462,0,0,0.68796,0,-1704.556325,0,208.6978768,0,50543.5942,0
-4,0,7500,0.06,96.3935112,18.61051057,-4,-0.00695,0.01568,0,0,0.23099,0,-99.21000302,0,223.8291867,0,16970.55763,0
-3,0,7500,0.06,96.3935112,18.61051057,-3,0.10549,0.01728,0,0,-0.22723,0,1505.850823,0,246.6688996,0,-16694.31495,0
-2,0,7500,0.06,96.3935112,18.61051057,-2,0.21785,0.01941,0,0,-0.68616,0,3109.769663,0,277.0742674,0,-50411.35036,0
-1,0,7500,0.06,96.3935112,18.61051057,-1,0.33008,0.02208,0,0,-1.14523,0,4711.832776,0,315.1880384,0,-84138.67141,0
0,0,7500,0.06,96.3935112,18.61051057,0,0.44211,0.02527,0,0,-1.60389,0,6311.040926,0,360.724716,0,-117835.8703,0
1,0,7500,0.06,96.3935112,18.61051057,1,0.55389,0.02898,0,0,-2.06157,0,7906.68037,0,413.6843003,0,-151461.0697,0
2,0,7500,0.06,96.3935112,18.61051057,2,0.66533,0.0332,0,0,-2.51772,0,9497.466375,0,473.9240432,0,-184973.8618,0
3,0,7500,0.06,96.3935112,18.61051057,3,0.7764,0.03793,0,0,-2.97178,0,11082.9707,0,541.4439445,0,-218333.1042,0
4,0,7500,0.06,96.3935112,18.61051057,4,0.88702,0.04314,0,0,-3.4232,0,12662.05135,0,615.8157597,0,-251498.389,0
5,0,7500,0.06,96.3935112,18.61051057,5,0.99714,0.04883,0,0,-3.87143,0,14233.99459,0,697.0394888,0,-284429.3082,0
6,0,7500,0.06,96.3935112,18.61051057,6,1.1067,0.05499,0,0,-4.31593,0,15797.94393,0,784.9723836,0,-317086.1889,0
7,0,7500,0.06,96.3935112,18.61051057,7,1.21564,0.06159,0,0,-4.75614,0,17353.04289,0,879.1861994,0,-349427.8884,0
8,0,7500,0.06,96.3935112,18.61051057,8,1.3239,0.06862,0,0,-5.19154,0,18898.43496,0,979.5381881,0,-381416.203,0
9,0,7500,0.06,96.3935112,18.61051057,9,1.43144,0.07606,0,0,-5.6216,0,20433.54917,0,1085.742853,0,-413012.1942,0
10,0,7500,0.06,96.3935112,18.61051057,10,1.53818,0.08388,0,0,-6.04579,0,21957.24352,0,1197.37195,0,-444176.9236,0
11,0,7500,0.06,96.3935112,18.61051057,11,1.64409,0.09208,0,0,-6.46359,0,23469.08976,0,1314.425479,0,-474872.1874,0
12,0,7500,0.06,96.3935112,18.61051057,12,1.74911,0.10063,0,0,-6.87449,0,24968.23142,0,1436.475195,0,-505060.5164,0
13,0,7500,0.06,96.3935112,18.61051057,13,1.85318,0.10949,0,0,-7.278,0,26453.812,0,1562.950105,0,-534705.9111,0
-10,0,8000,0.06,89.71144799,18.48375443,-10,-0.67968,0.01733,0,0,2.93446,0,-9029.739375,0,230.2339091,0,200646.3179,0
-9,0,8000,0.06,89.71144799,18.48375443,-9,-0.5681,0.01573,0,0,2.4921,0,-7547.367789,0,208.9774605,0,170399.5587,0
-8,0,8000,0.06,89.71144799,18.48375443,-8,-0.45622,0.01465,0,0,2.04572,0,-6061.010619,0,194.6293577,0,139877.9283,0
-7,0,8000,0.06,89.71144799,18.48375443,-7,-0.3441,0.0141,0,0,1.59587,0,-4571.464982,0,187.3224535,0,109119.0336,0
-6,0,8000,0.06,89.71144799,18.48375443,-6,-0.23181,0.01409,0,0,1.1431,0,-3079.660847,0,187.1896007,0,78160.48132,0
-5,0,8000,0.06,89.71144799,18.48375443,-5,-0.11941,0.01461,0,0,0.68796,0,-1586.395331,0,194.0979465,0,47039.87816,0
-4,0,8000,0.06,89.71144799,18.48375443,-4,-0.00695,0.01567,0,0,0.23099,0,-92.3326987,0,208.1803437,0,15794.14713,0
-3,0,8000,0.06,89.71144799,18.48375443,-3,0.10549,0.01727,0,0,-0.22723,0,1401.464228,0,229.4367923,0,-15537.05378,0
-2,0,8000,0.06,89.71144799,18.48375443,-2,0.21785,0.01941,0,0,-0.68616,0,2894.198333,0,257.8672923,0,-46916.80156,0
-1,0,8000,0.06,89.71144799,18.48375443,-1,0.33008,0.02207,0,0,-1.14523,0,4385.205351,0,293.2061382,0,-78306.12197,0
0,0,8000,0.06,89.71144799,18.48375443,0,0.44211,0.02526,0,0,-1.60389,0,5873.555313,0,335.5861826,0,-109667.4083,0
1,0,8000,0.06,89.71144799,18.48375443,1,0.55389,0.02897,0,0,-2.06157,0,7358.583954,0,384.8745729,0,-140961.6862,0
2,0,8000,0.06,89.71144799,18.48375443,2,0.66533,0.0332,0,0,-2.51772,0,8839.095601,0,441.0713089,0,-172151.349,0
3,0,8000,0.06,89.71144799,18.48375443,3,0.7764,0.03792,0,0,-2.97178,0,10314.69169,0,503.7778323,0,-203198.1062,0
4,0,8000,0.06,89.71144799,18.48375443,4,0.88702,0.04314,0,0,-3.4232,0,11784.30941,0,573.126996,0,-234064.351,0
5,0,8000,0.06,89.71144799,18.48375443,5,0.99714,0.04883,0,0,-3.87143,0,13247.28449,0,648.7202414,0,-264712.4768,0
6,0,8000,0.06,89.71144799,18.48375443,6,1.1067,0.05498,0,0,-4.31593,0,14702.81981,0,730.4247158,0,-295105.5604,0
7,0,8000,0.06,89.71144799,18.48375443,7,1.21564,0.06158,0,0,-4.75614,0,16150.11825,0,818.1075663,0,-325205.3115,0
8,0,8000,0.06,89.71144799,18.48375443,8,1.3239,0.06861,0,0,-5.19154,0,17588.38271,0,911.5030875,0,-354976.1746,0
9,0,8000,0.06,89.71144799,18.48375443,9,1.43144,0.07605,0,0,-5.6216,0,19017.08176,0,1010.345574,0,-384381.9104,0
10,0,8000,0.06,89.71144799,18.48375443,10,1.53818,0.08388,0,0,-6.04579,0,20435.15259,0,1114.369319,0,-413386.2797,0
11,0,8000,0.06,89.71144799,18.48375443,11,1.64409,0.09208,0,0,-6.46359,0,21842.19663,0,1223.308618,0,-441953.7271,0
12,0,8000,0.06,89.71144799,18.48375443,12,1.74911,0.10062,0,0,-6.87449,0,23237.41678,0,1336.764913,0,-470049.3808,0
13,0,8000,0.06,89.71144799,18.48375443,13,1.85318,0.10949,0,0,-7.278,0,24620.01591,0,1454.60535,0,-497639.7367,0
-10,0,8500,0.06,83.4095075,18.356123,-10,-0.67968,0.01732,0,0,2.93446,0,-8395.429244,0,213.9371977,0,186551.5598,0
-9,0,8500,0.06,83.4095075,18.356123,-9,-0.5681,0.01572,0,0,2.4921,0,-7017.189492,0,194.1739462,0,158429.5381,0
-8,0,8500,0.06,83.4095075,18.356123,-8,-0.45622,0.01465,0,0,2.04572,0,-5635.244129,0,180.9572717,0,130051.954,0
-7,0,8500,0.06,83.4095075,18.356123,-7,-0.3441,0.0141,0,0,1.59587,0,-4250.334279,0,174.163654,0,101453.7727,0
-6,0,8500,0.06,83.4095075,18.356123,-6,-0.23181,0.01409,0,0,1.1431,0,-2863.324584,0,174.0401337,0,72669.95906,0
-5,0,8500,0.06,83.4095075,18.356123,-5,-0.11941,0.01461,0,0,0.68796,0,-1474.956165,0,180.4631904,0,43735.47811,0
-4,0,8500,0.06,83.4095075,18.356123,-4,-0.00695,0.01567,0,0,0.23099,0,-85.84662378,0,193.5563445,0,14684.65912,0
-3,0,8500,0.06,83.4095075,18.356123,-3,0.10549,0.01727,0,0,-0.22723,0,1303.015877,0,213.3195961,0,-14445.62575,0
-2,0,8500,0.06,83.4095075,18.356123,-2,0.21785,0.0194,0,0,-0.68616,0,2690.890214,0,239.6294246,0,-43621.04725,0
-1,0,8500,0.06,83.4095075,18.356123,-1,0.33008,0.02207,0,0,-1.14523,0,4077.158788,0,272.6093506,0,-72805.36892,0
0,0,8500,0.06,83.4095075,18.356123,0,0.44211,0.02526,0,0,-1.60389,0,5460.956955,0,312.0123333,0,-101963.6258,0
1,0,8500,0.06,83.4095075,18.356123,1,0.55389,0.02897,0,0,-2.06157,0,6841.667114,0,357.8383728,0,-131059.5814,0
2,0,8500,0.06,83.4095075,18.356123,2,0.66533,0.03319,0,0,-2.51772,0,8218.177582,0,409.9639487,0,-160058.2708,0
3,0,8500,0.06,83.4095075,18.356123,3,0.7764,0.03792,0,0,-2.97178,0,9590.117799,0,468.389061,0,-188924.0932,0
4,0,8500,0.06,83.4095075,18.356123,4,0.88702,0.04313,0,0,-3.4232,0,10956.4996,0,532.7431487,0,-217622.0837,0
5,0,8500,0.06,83.4095075,18.356123,5,0.99714,0.04882,0,0,-3.87143,0,12316.70539,0,603.0262119,0,-246117.2772,0
6,0,8500,0.06,83.4095075,18.356123,6,1.1067,0.05498,0,0,-4.31593,0,13669.99403,0,679.1147303,0,-274375.3446,0
7,0,8500,0.06,83.4095075,18.356123,7,1.21564,0.06158,0,0,-4.75614,0,15015.62442,0,760.6381428,0,-302360.685,0
8,0,8500,0.06,83.4095075,18.356123,8,1.3239,0.06861,0,0,-5.19154,0,16352.85543,0,847.4729291,0,-330040.2408,0
9,0,8500,0.06,83.4095075,18.356123,9,1.43144,0.07605,0,0,-5.6216,0,17681.19297,0,939.3720487,0,-357380.3183,0
10,0,8500,0.06,83.4095075,18.356123,10,1.53818,0.08388,0,0,-6.04579,0,18999.64889,0,1036.088461,0,-384347.224,0
11,0,8500,0.06,83.4095075,18.356123,11,1.64409,0.09207,0,0,-6.46359,0,20307.85262,0,1137.251604,0,-410907.9001,0
12,0,8500,0.06,83.4095075,18.356123,12,1.74911,0.10062,0,0,-6.87449,0,21605.06304,0,1242.86148,0,-437029.9246,0
13,0,8500,0.06,83.4095075,18.356123,13,1.85318,0.10948,0,0,-7.278,0,22890.53903,0,1352.300485,0,-462682.1468,0
-10,0,9000,0.06,77.47092091,18.22759791,-10,-0.67968,0.01732,0,0,2.93446,0,-7797.691828,0,198.7053061,0,173269.4698,0
-9,0,9000,0.06,77.47092091,18.22759791,-9,-0.5681,0.01572,0,0,2.4921,0,-6517.579931,0,180.3491577,0,147149.6785,0
-8,0,9000,0.06,77.47092091,18.22759791,-8,-0.45622,0.01464,0,0,2.04572,0,-5234.026256,0,167.9587576,0,120792.5205,0
-7,0,9000,0.06,77.47092091,18.22759791,-7,-0.3441,0.0141,0,0,1.59587,0,-3947.719159,0,161.7635575,0,94230.47127,0
