alpha,beta,altitude,Mach,q,v_tas,alpha-res,CL,CD,CY,Cl,Cm,Cn,L,Y,D,l_b,m_b,n_b
8,0,10500,0.56,5372.607102,166.4736901,8,1.52642,0.08564,0,0,-6.53383,0,1101301.114,0,61788.64755,0,-22290823.41,0
10,0,10500,0.56,5372.607102,166.4736901,10,1.77383,0.10512,0,0,-7.60838,0,1279805.659,0,75843.32823,0,-25956759.66,0
-6,0,11000,0.56,4968.176683,165.2389164,-6,-0.26967,0.01888,0,0,1.41741,0,-179918.8292,0,12596.3863,0,4471628.583,0
-4,0,11000,0.56,4968.176683,165.2389164,-4,-0.01033,0.02023,0,0,0.27428,0,-6891.984667,0,13497.0813,0,865295.3539,0
-2,0,11000,0.56,4968.176683,165.2389164,-2,0.2491,0.02437,0,0,-0.87576,0,166194.9062,0,16259.21262,0,-2762837.462,0
0,0,11000,0.56,4968.176683,165.2389164,0,0.50801,0.03129,0,0,-2.02711,0,338934.8626,0,20876.10845,0,-6395103.051,0
2,0,11000,0.56,4968.176683,165.2389164,2,0.76579,0.04095,0,0,-3.17415,0,510920.904,0,27321.08152,0,-10013771.5,0
4,0,11000,0.56,4968.176683,165.2389164,4,1.02184,0.05326,0,0,-4.3113,0,681752.7214,0,35534.08552,0,-13601239.1,0
6,0,11000,0.56,4968.176683,165.2389164,6,1.27557,0.06811,0,0,-5.43301,0,851036.6778,0,45441.73046,0,-17139996.76,0
8,0,11000,0.56,4968.176683,165.2389164,8,1.52642,0.08536,0,0,-6.53383,0,1018399.152,0,56950.61096,0,-20612850.89,0
10,0,11000,0.56,4968.176683,165.2389164,10,1.77383,0.10484,0,0,-7.60838,0,1183466.521,0,69947.30615,0,-24002828.73,0
-6,0,11500,0.56,4591.508632,165.2389164,-6,-0.26967,0.01862,0,0,1.41741,0,-166278.0754,0,11481.06117,0,4132606.9,0
-4,0,11500,0.56,4591.508632,165.2389164,-4,-0.01033,0.01996,0,0,0.27428,0,-6369.460894,0,12307.30295,0,799691.9878,0
-2,0,11500,0.56,4591.508632,165.2389164,-2,0.2491,0.0241,0,0,-0.87576,0,153594.6475,0,14860.02009,0,-2553369.751,0
0,0,11500,0.56,4591.508632,165.2389164,0,0.50801,0.03103,0,0,-2.02711,0,313238.1248,0,19133.04662,0,-5910250.931,0
2,0,11500,0.56,4591.508632,165.2389164,2,0.76579,0.04068,0,0,-3.17415,0,472184.8459,0,25083.22064,0,-9254565.856,0
4,0,11500,0.56,4591.508632,165.2389164,4,1.02184,0.05299,0,0,-4.3113,0,630064.8519,0,32673.54625,0,-12570045.45,0
6,0,11500,0.56,4591.508632,165.2389164,6,1.27557,0.06785,0,0,-5.43301,0,786514.3497,0,41836.19764,0,-15840508.12,0
8,0,11500,0.56,4591.508632,165.2389164,8,1.52642,0.0851,0,0,-6.53383,0,941188.0443,0,52472.51908,0,-19050063.81,0
10,0,11500,0.56,4591.508632,165.2389164,10,1.77383,0.10457,0,0,-7.60838,0,1093740.641,0,64477.68884,0,-22183026.56,0
-6,0,12000,0.56,4243.398105,165.2389164,-6,-0.26967,0.01837,0,0,1.41741,0,-153671.5112,0,10468.1487,0,3819288.537,0
-4,0,12000,0.56,4243.398105,165.2389164,-4,-0.01033,0.01972,0,0,0.27428,0,-5886.552863,0,11237.44651,0,739062.4166,0
-2,0,12000,0.56,4243.398105,165.2389164,-2,0.2491,0.02386,0,0,-0.87576,0,141949.692,0,13596.62646,0,-2359783.076,0
0,0,12000,0.56,4243.398105,165.2389164,0,0.50801,0.03078,0,0,-2.02711,0,289489.6147,0,17539.99004,0,-5462158.434,0
2,0,12000,0.56,4243.398105,165.2389164,2,0.76579,0.04044,0,0,-3.17415,0,436385.6067,0,23044.74325,0,-8552920.263,0
4,0,12000,0.56,4243.398105,165.2389164,4,1.02184,0.05275,0,0,-4.3113,0,582295.7578,0,30059.59957,0,-11617032.95,0
6,0,12000,0.56,4243.398105,165.2389164,6,1.27557,0.0676,0,0,-5.43301,0,726883.8563,0,38521.87547,0,-14639541.71,0
8,0,12000,0.56,4243.398105,165.2389164,8,1.52642,0.08486,0,0,-6.53383,0,869830.7862,0,48357.49042,0,-17605761.23,0
10,0,12000,0.56,4243.398105,165.2389164,10,1.77383,0.10433,0,0,-7.60838,0,1010817.431,0,59452.47437,0,-20501194.8,0
-6,0,12500,0.56,3921.679979,165.2389164,-6,-0.26967,0.01815,0,0,1.41741,0,-142020.7282,0,9558.631722,0,3529724.768,0
-4,0,12500,0.56,3921.679979,165.2389164,-4,-0.01033,0.0195,0,0,0.27428,0,-5440.257063,0,10269.60433,0,683029.5463,0
-2,0,12500,0.56,3921.679979,165.2389164,-2,0.2491,0.02364,0,0,-0.87576,0,131187.6122,0,12449.92033,0,-2180873.398,0
0,0,12500,0.56,3921.679979,165.2389164,0,0.50801,0.03056,0,0,-2.02711,0,267541.6254,0,16094.31325,0,-5048038.587,0
2,0,12500,0.56,3921.679979,165.2389164,2,0.76579,0.04022,0,0,-3.17415,0,403300.5282,0,21181.71724,0,-7904470.74,0
4,0,12500,0.56,3921.679979,165.2389164,4,1.02184,0.05253,0,0,-4.3113,0,538148.3327,0,27664.73413,0,-10736274.18,0
6,0,12500,0.56,3921.679979,165.2389164,6,1.27557,0.06738,0,0,-5.43301,0,671774.3177,0,35485.43281,0,-13529627.96,0
8,0,12500,0.56,3921.679979,165.2389164,8,1.52642,0.08463,0,0,-6.53383,0,803883.5611,0,44570.08279,0,-16270960.12,0
10,0,12500,0.56,3921.679979,165.2389164,10,1.77383,0.10411,0,0,-7.60838,0,934181.1409,0,54829.15419,0,-18946873.05,0
-6,0,13000,0.56,3624.353285,165.2389164,-6,-0.26967,0.01794,0,0,1.41741,0,-131253.2627,0,8731.722229,0,3262114.61,0
-4,0,13000,0.56,3624.353285,165.2389164,-4,-0.01033,0.01929,0,0,0.27428,0,-5027.797694,0,9388.791627,0,631244.8728,0
-2,0,13000,0.56,3624.353285,165.2389164,-2,0.2491,0.02343,0,0,-0.87576,0,121241.472,0,11403.80445,0,-2015527.963,0
0,0,13000,0.56,3624.353285,165.2389164,0,0.50801,0.03035,0,0,-2.02711,0,247257.6482,0,14771.89351,0,-4665315.714,0
2,0,13000,0.56,3624.353285,165.2389164,2,0.76579,0.04001,0,0,-3.17415,0,372723.8331,0,19473.5901,0,-7305184.166,0
4,0,13000,0.56,3624.353285,165.2389164,4,1.02184,0.05232,0,0,-4.3113,0,497347.9957,0,25465.08958,0,-9922291.163,0
6,0,13000,0.56,3624.353285,165.2389164,6,1.27557,0.06717,0,0,-5.43301,0,620842.9723,0,32692.85296,0,-12503863.59,0
8,0,13000,0.56,3624.353285,165.2389164,8,1.52642,0.08442,0,0,-6.53383,0,742936.2009,0,41088.73972,0,-15037358.49,0
10,0,13000,0.56,3624.353285,165.2389164,10,1.77383,0.1039,0,0,-7.60838,0,863355.1193,0,50570.00778,0,-17510394,0
-6,0,13500,0.56,3349.568756,165.2389164,-6,-0.26967,0.01775,0,0,1.41741,0,-121302.1451,0,7984.251402,0,3014793.625,0
-4,0,13500,0.56,3349.568756,165.2389164,-4,-0.01033,0.0191,0,0,0.27428,0,-4646.609407,0,8591.504326,0,583386.3141,0
-2,0,13500,0.56,3349.568756,165.2389164,-2,0.2491,0.02324,0,0,-0.87576,0,112049.4098,0,10453.74662,0,-1862718.384,0
0,0,13500,0.56,3349.568756,165.2389164,0,0.50801,0.03016,0,0,-2.02711,0,228511.5242,0,13566.48013,0,-4311609.418,0
2,0,13500,0.56,3349.568756,165.2389164,2,0.76579,0.03982,0,0,-3.17415,0,344465.3454,0,17911.71216,0,-6751333.196,0
4,0,13500,0.56,3349.568756,165.2389164,4,1.02184,0.05213,0,0,-4.3113,0,459640.9832,0,23448.95919,0,-9170021.204,0
6,0,13500,0.56,3349.568756,165.2389164,6,1.27557,0.06698,0,0,-5.43301,0,573773.0457,0,30128.74135,0,-11555868.74,0
8,0,13500,0.56,3349.568756,165.2389164,8,1.52642,0.08423,0,0,-6.53383,0,686609.6352,0,37888.08426,0,-13897283.8,0
10,0,13500,0.56,3349.568756,165.2389164,10,1.77383,0.10371,0,0,-7.60838,0,797898.8543,0,46650.51904,0,-16182823.26,0
-6,0,0,0.6,25533.89688,204.1763928,-6,-0.27407,0.03345,0,0,1.43142,0,-939778.5943,0,114699.1425,0,23209050.84,0
-4,0,0,0.6,25533.89688,204.1763928,-4,-0.00958,0.03476,0,0,0.2672,0,-32849.56009,0,119191.0969,0,4332382.099,0
-2,0,0,0.6,25533.89688,204.1763928,-2,0.25502,0.03902,0,0,-0.90412,0,874456.6612,0,133798.5214,0,-14659406.08,0
0,0,0,0.6,25533.89688,204.1763928,0,0.5191,0.04623,0,0,-2.07683,0,1779979.817,0,158521.4158,0,-33673731.72,0
2,0,0,0.6,25533.89688,204.1763928,2,0.78204,0.05634,0,0,-3.24521,0,2681593.943,0,193188.3315,0,-52617850.72,0
4,0,0,0.6,25533.89688,204.1763928,4,1.0432,0.06927,0,0,-4.40358,0,3577104.497,0,237524.9507,0,-71399667.53,0
6,0,0,0.6,25533.89688,204.1763928,6,1.30198,0.08489,0,0,-5.54629,0,4464454.097,0,291085.5069,0,-89927573.03,0
8,0,0,0.6,25533.89688,204.1763928,8,1.55778,0.10307,0,0,-6.66778,0,5341585.357,0,353424.2337,0,-108111417.3,0
10,0,0,0.6,25533.89688,204.1763928,10,1.81002,0.12361,0,0,-7.76257,0,6206509.473,0,423855.3364,0,-125862347.7,0
-6,0,500,0.6,24056.12757,203.0216904,-6,-0.27407,0.03242,0,0,1.43142,0,-885389.0912,0,104733.5146,0,21865831.54,0
-4,0,500,0.6,24056.12757,203.0216904,-4,-0.00958,0.03373,0,0,0.2672,0,-30948.3982,0,108965.498,0,4081646.329,0
-2,0,500,0.6,24056.12757,203.0216904,-2,0.25502,0.03799,0,0,-0.90412,0,823847.6522,0,122727.5206,0,-13810995.8,0
0,0,500,0.6,24056.12757,203.0216904,0,0.5191,0.0452,0,0,-2.07683,0,1676963.831,0,146019.5823,0,-31724871.05,0
2,0,500,0.6,24056.12757,203.0216904,2,0.78204,0.05531,0,0,-3.24521,0,2526397.216,0,178680.157,0,-49572602.86,0
4,0,500,0.6,24056.12757,203.0216904,4,1.0432,0.06824,0,0,-4.40358,0,3370080.271,0,220450.803,0,-67267425.68,0
6,0,500,0.6,24056.12757,203.0216904,6,1.30198,0.08386,0,0,-5.54629,0,4206074.685,0,270911.5525,0,-84723032.25,0
8,0,500,0.6,24056.12757,203.0216904,8,1.55778,0.10203,0,0,-6.66778,0,5032442.145,0,329610.1324,0,-101854490.1,0
10,0,500,0.6,24056.12757,203.0216904,10,1.81002,0.12257,0,0,-7.76257,0,5847308.946,0,395965.0488,0,-118578088.9,0
-6,0,1000,0.6,22648.38709,201.8603829,-6,-0.27407,0.03144,0,0,1.43142,0,-833577.0091,0,95623.96893,0,20586265,0
-4,0,1000,0.6,22648.38709,201.8603829,-4,-0.00958,0.03275,0,0,0.2672,0,-29137.32896,0,99608.30097,0,3842792.477,0
-2,0,1000,0.6,22648.38709,201.8603829,-2,0.25502,0.03701,0,0,-0.90412,0,775636.9134,0,112564.9838,0,-13002790.17,0
0,0,1000,0.6,22648.38709,201.8603829,0,0.5191,0.04422,0,0,-2.07683,0,1578829.589,0,134494.0174,0,-29868363.4,0
2,0,1000,0.6,22648.38709,201.8603829,2,0.78204,0.05433,0,0,-3.24521,0,2378554.983,0,165243.328,0,-46671663.83,0
4,0,1000,0.6,22648.38709,201.8603829,4,1.0432,0.06725,0,0,-4.40358,0,3172866.552,0,204539.1829,0,-63331003.35,0
6,0,1000,0.6,22648.38709,201.8603829,6,1.30198,0.08288,0,0,-5.54629,0,3959939.411,0,252077.4346,0,-79765125.33,0
8,0,1000,0.6,22648.38709,201.8603829,8,1.55778,0.10105,0,0,-6.66778,0,4737948.675,0,307341.0325,0,-95894067.45,0
10,0,1000,0.6,22648.38709,201.8603829,10,1.81002,0.12159,0,0,-7.76257,0,5505130.288,0,369812.9257,0,-111639018,0
-6,0,1500,0.6,21308.10791,200.6923556,-6,-0.27407,0.0305,0,0,1.43142,0,-784247.8491,0,87275.36541,0,19368017.44,0
-4,0,1500,0.6,21308.10791,200.6923556,-4,-0.00958,0.03181,0,0,0.2672,0,-27413.0492,0,91023.91389,0,3615384.904,0
-2,0,1500,0.6,21308.10791,200.6923556,-2,0.25502,0.03607,0,0,-0.90412,0,729736.5143,0,103213.8502,0,-12233315.12,0
0,0,1500,0.6,21308.10791,200.6923556,0,0.5191,0.04328,0,0,-2.07683,0,1485398.104,0,123845.1743,0,-28100822.72,0
2,0,1500,0.6,21308.10791,200.6923556,2,0.78204,0.05339,0,0,-3.24521,0,2237797.599,0,152774.8118,0,-43909742.68,0
4,0,1500,0.6,21308.10791,200.6923556,4,1.0432,0.06632,0,0,-4.40358,0,2985103.646,0,189773.8437,0,-59583221.01,0
6,0,1500,0.6,21308.10791,200.6923556,6,1.30198,0.08194,0,0,-5.54629,0,3725599.353,0,234470.2768,0,-75044809.65,0
8,0,1500,0.6,21308.10791,200.6923556,8,1.55778,0.10012,0,0,-6.66778,0,4457567.827,0,286492.1175,0,-90219278.27,0
10,0,1500,0.6,21308.10791,200.6923556,10,1.81002,0.12066,0,0,-7.76257,0,5179349.407,0,345267.0685,0,-105032479,0
-6,0,2000,0.6,20032.78846,199.5174904,-6,-0.27407,0.02961,0,0,1.43142,0,-737309.5406,0,79657.51632,0,18208815.05,0
-4,0,2000,0.6,20032.78846,199.5174904,-4,-0.00958,0.03092,0,0,0.2672,0,-25772.34064,0,83181.70904,0,3398999.163,0
-2,0,2000,0.6,20032.78846,199.5174904,-2,0.25502,0.03518,0,0,-0.90412,0,686060.7839,0,94642.06093,0,-11501134.44,0
0,0,2000,0.6,20032.78846,199.5174904,0,0.5191,0.04239,0,0,-2.07683,0,1396494.992,0,114038.572,0,-26418949.97,0
2,0,2000,0.6,20032.78846,199.5174904,2,0.78204,0.0525,0,0,-3.24521,0,2103862.346,0,141236.7311,0,-41281684.4,0
4,0,2000,0.6,20032.78846,199.5174904,4,1.0432,0.06543,0,0,-4.40358,0,2806441.102,0,176021.3203,0,-56017083.58,0
6,0,2000,0.6,20032.78846,199.5174904,6,1.30198,0.08105,0,0,-5.54629,0,3502617.126,0,218042.6105,0,-70553274.95,0
8,0,2000,0.6,20032.78846,199.5174904,8,1.55778,0.09923,0,0,-6.66778,0,4190776.284,0,266950.8728,0,-84819530.83,0
10,0,2000,0.6,20032.78846,199.5174904,10,1.81002,0.11977,0,0,-7.76257,0,4869358.247,0,322208.0625,0,-98746141.2,0
-6,0,2500,0.6,18819.99216,198.3356659,-6,-0.27407,0.02876,0,0,1.43142,0,-692672.4058,0,72686.75298,0,17106443.13,0
-4,0,2500,0.6,18819.99216,198.3356659,-4,-0.00958,0.03007,0,0,0.2672,0,-24212.06862,0,75997.58909,0,3193221.839,0
-2,0,2500,0.6,18819.99216,198.3356659,-2,0.25502,0.03434,0,0,-0.90412,0,644526.2777,0,86789.39838,0,-10804849.29,0
0,0,2500,0.6,18819.99216,198.3356659,0,0.5191,0.04155,0,0,-2.07683,0,1311950.399,0,105011.6337,0,-24819531.86,0
2,0,2500,0.6,18819.99216,198.3356659,2,0.78204,0.05166,0,0,-3.24521,0,1976493.335,0,130563.2009,0,-38782467.98,0
4,0,2500,0.6,18819.99216,198.3356659,4,1.0432,0.06458,0,0,-4.40358,0,2636537.577,0,163216.638,0,-52625777.79,0
6,0,2500,0.6,18819.99216,198.3356659,6,1.30198,0.08021,0,0,-5.54629,0,3290566.712,0,202719.2092,0,-66281939.95,0
8,0,2500,0.6,18819.99216,198.3356659,8,1.55778,0.09838,0,0,-6.66778,0,3937064.328,0,248641.2642,0,-79684508.66,0
10,0,2500,0.6,18819.99216,198.3356659,10,1.81002,0.11892,0,0,-7.76257,0,4574564.556,0,300553.1525,0,-92767994.21,0
-6,0,3000,0.6,17667.34654,197.146757,-6,-0.27407,0.02796,0,0,1.43142,0,-650249.1248,0,66336.9414,0,16058745.21,0
-4,0,3000,0.6,17667.34654,197.146757,-4,-0.00958,0.02927,0,0,0.2672,0,-22729.18092,0,69445.00268,0,2997650.388,0
-2,0,3000,0.6,17667.34654,197.146757,-2,0.25502,0.03353,0,0,-0.90412,0,605051.7452,0,79552.13323,0,-10143097.56,0
0,0,3000,0.6,17667.34654,197.146757,0,0.5191,0.04074,0,0,-2.07683,0,1231598.937,0,96658.33307,0,-23299439.58,0
2,0,3000,0.6,17667.34654,197.146757,2,0.78204,0.05085,0,0,-3.24521,0,1855441.404,0,120644.9739,0,-36407204.4,0
4,0,3000,0.6,17667.34654,197.146757,4,1.0432,0.06378,0,0,-4.40358,0,2475060.704,0,151322.2505,0,-49402669.53,0
6,0,3000,0.6,17667.34654,197.146757,6,1.30198,0.0794,0,0,-5.54629,0,3089033.296,0,188381.7292,0,-62222449,0
8,0,3000,0.6,17667.34654,197.146757,8,1.55778,0.09757,0,0,-6.66778,0,3695935.643,0,231491.2508,0,-74804166.57,0
10,0,3000,0.6,17667.34654,197.146757,10,1.81002,0.11811,0,0,-7.76257,0,4294391.655,0,280223.7535,0,-87086343.47,0
-6,0,3500,0.6,16572.54222,195.9506345,-6,-0.27407,0.0272,0,0,1.43142,0,-609954.7008,0,60534.78258,0,15063622.16,0
-4,0,3500,0.6,16572.54222,195.9506345,-4,-0.00958,0.0285,0,0,0.2672,0,-21320.70651,0,63427.9891,0,2811892.975,0
-2,0,3500,0.6,16572.54222,195.9506345,-2,0.25502,0.03277,0,0,-0.90412,0,567558.0976,0,72931.05975,0,-9514553.429,0
0,0,3500,0.6,16572.54222,195.9506345,0,0.5191,0.03998,0,0,-2.07683,0,1155279.619,0,88977.22822,0,-21855627.57,0
2,0,3500,0.6,16572.54222,195.9506345,2,0.78204,0.05009,0,0,-3.24521,0,1740464.021,0,111477.4728,0,-34151134.73,0
4,0,3500,0.6,16572.54222,195.9506345,4,1.0432,0.06301,0,0,-4.40358,0,2321686.956,0,140231.4945,0,-46341301.14,0
6,0,3500,0.6,16572.54222,195.9506345,6,1.30198,0.07864,0,0,-5.54629,0,2897613.097,0,175016.7391,0,-58366668.74,0
8,0,3500,0.6,16572.54222,195.9506345,8,1.55778,0.09681,0,0,-6.66778,0,3466907.118,0,215454.864,0,-70168726.56,0
10,0,3500,0.6,16572.54222,195.9506345,10,1.81002,0.11735,0,0,-7.76257,0,4028278.205,0,261167.5271,0,-81689805.57,0
-6,0,4000,0.6,15533.33199,194.7471658,-6,-0.27407,0.02647,0,0,1.43142,0,-571706.4251,0,55216.0728,0,14119031.4,0
-4,0,4000,0.6,15533.33199,194.7471658,-4,-0.00958,0.02778,0,0,0.2672,0,-19983.75434,0,57948.71562,0,2635568.31,0
-2,0,4000,0.6,15533.33199,194.7471658,-2,0.25502,0.03204,0,0,-0.90412,0,531968.375,0,66835.01974,0,-8917926.725,0
0,0,4000,0.6,15533.33199,194.7471658,0,0.5191,0.03925,0,0,-2.07683,0,1082835.791,0,81874.98517,0,-20485132.24,0
2,0,4000,0.6,15533.33199,194.7471658,2,0.78204,0.04936,0,0,-3.24521,0,1631325.182,0,102964.3126,0,-32009628.13,0
4,0,4000,0.6,15533.33199,194.7471658,4,1.0432,0.06229,0,0,-4.40358,0,2176101.517,0,129936.123,0,-43435388.85,0
6,0,4000,0.6,15533.33199,194.7471658,6,1.30198,0.07791,0,0,-5.54629,0,2715913.202,0,162519.2381,0,-54706684.75,0
8,0,4000,0.6,15533.33199,194.7471658,8,1.55778,0.09608,0,0,-6.66778,0,3249508.647,0,200421.6197,0,-65768673.91,0
10,0,4000,0.6,15533.33199,194.7471658,10,1.81002,0.11662,0,0,-7.76257,0,3775677.979,0,243267.7903,0,-76567303.52,0
-6,0,4500,0.6,14547.52988,193.5362136,-6,-0.27407,0.02578,0,0,1.43142,0,-535423.8424,0,50363.87294,0,13222985.98,0
-4,0,4500,0.6,14547.52988,193.5362136,-4,-0.00958,0.02709,0,0,0.2672,0,-18715.51213,0,52923.09225,0,2468305.497,0
-2,0,4500,0.6,14547.52988,193.5362136,-2,0.25502,0.03135,0,0,-0.90412,0,498207.7144,0,61245.43898,0,-8351962.447,0
0,0,4500,0.6,14547.52988,193.5362136,0,0.5191,0.03856,0,0,-2.07683,0,1014115.068,0,75330.91314,0,-19185070.75,0
2,0,4500,0.6,14547.52988,193.5362136,2,0.78204,0.04867,0,0,-3.24521,0,1527795.314,0,95081.83461,0,-29978179.95,0
4,0,4500,0.6,14547.52988,193.5362136,4,1.0432,0.0616,0,0,-4.40358,0,2037998.148,0,120341.9152,0,-40678820.06,0
6,0,4500,0.6,14547.52988,193.5362136,6,1.30198,0.07722,0,0,-5.54629,0,2543551.408,0,150857.1865,0,-51234798.26,0
8,0,4500,0.6,14547.52988,193.5362136,8,1.55778,0.0954,0,0,-6.66778,0,3043282.932,0,186373.6803,0,-61594753.09,0
10,0,4500,0.6,14547.52988,193.5362136,10,1.81002,0.11594,0,0,-7.76257,0,3536059.632,0,226500.6761,0,-71708062.13,0
-6,0,5000,0.6,13613.01019,192.3176367,-6,-0.27407,0.02513,0,0,1.43142,0,-501028.7164,0,45940.27673,0,12373553.75,0
-4,0,5000,0.6,13613.01019,192.3176367,-4,-0.00958,0.02644,0,0,0.2672,0,-17513.24517,0,48335.09418,0,2309743.864,0
-2,0,5000,0.6,13613.01019,192.3176367,-2,0.25502,0.0307,0,0,-0.90412,0,466203.3176,0,56122.82116,0,-7815440.205,0
0,0,5000,0.6,13613.01019,192.3176367,0,0.5191,0.03791,0,0,-2.07683,0,948969.2659,0,69303.45766,0,-17952639.78,0
2,0,5000,0.6,13613.01019,192.3176367,2,0.78204,0.04802,0,0,-3.24521,0,1429651.175,0,87785.59843,0,-28052409.75,0
4,0,5000,0.6,13613.01019,192.3176367,4,1.0432,0.06095,0,0,-4.40358,0,1907079.056,0,111422.9951,0,-38065650.77,0
6,0,5000,0.6,13613.01019,192.3176367,6,1.30198,0.07657,0,0,-5.54629,0,2380156.049,0,139977.994,0,-47943522.82,0
8,0,5000,0.6,13613.01019,192.3176367,8,1.55778,0.09474,0,0,-6.66778,0,2847785.288,0,173194.6605,0,-57637963.86,0
10,0,5000,0.6,13613.01019,192.3176367,10,1.81002,0.11528,0,0,-7.76257,0,3308906.474,0,210743.9356,0,-67101603.4,0
-6,0,5500,0.6,12727.70658,191.0912891,-6,-0.27407,0.02451,0,0,1.43142,0,-468444.9951,0,41892.899,0,11568856.51,0
-4,0,5500,0.6,12727.70658,191.0912891,-4,-0.00958,0.02582,0,0,0.2672,0,-16374.29508,0,44131.97276,0,2159532.813,0
-2,0,5500,0.6,12727.70658,191.0912891,-2,0.25502,0.03008,0,0,-0.90412,0,435884.4187,0,51413.2355,0,-7307173.677,0
0,0,5500,0.6,12727.70658,191.0912891,0,0.5191,0.03729,0,0,-2.07683,0,887254.3399,0,63736.68722,0,-16785114.26,0
2,0,5500,0.6,12727.70658,191.0912891,2,0.78204,0.0474,0,0,-3.24521,0,1336675.754,0,81016.8671,0,-26228059.43,0
4,0,5500,0.6,12727.70658,191.0912891,4,1.0432,0.06033,0,0,-4.40358,0,1783054.763,0,103117.0378,0,-35590102.93,0
6,0,5500,0.6,12727.70658,191.0912891,6,1.30198,0.07595,0,0,-5.54629,0,2225365.836,0,129815.0012,0,-44825581,0
8,0,5500,0.6,12727.70658,191.0912891,8,1.55778,0.09413,0,0,-6.66778,0,2662583.444,0,160888.5591,0,-53889557.25,0
10,0,5500,0.6,12727.70658,191.0912891,10,1.81002,0.11467,0,0,-7.76257,0,3093716.24,0,195995.8682,0,-62737741.86,0
-6,0,6000,0.6,11889.61112,189.8570203,-6,-0.27407,0.02393,0,0,1.43142,0,-437598.7764,0,38208.26329,0,10807069.14,0
-4,0,6000,0.6,11889.61112,189.8570203,-4,-0.00958,0.02523,0,0,0.2672,0,-15296.07866,0,40283.93158,0,2017331.653,0
-2,0,6000,0.6,11889.61112,189.8570203,-2,0.25502,0.0295,0,0,-0.90412,0,407182.2525,0,47101.70359,0,-6826010.083,0
0,0,6000,0.6,11889.61112,189.8570203,0,0.5191,0.03671,0,0,-2.07683,0,828830.3164,0,58613.67928,0,-15679846.17,0
2,0,6000,0.6,11889.61112,189.8570203,2,0.78204,0.04682,0,0,-3.24521,0,1248658.179,0,74755.99194,0,-24500991.22,0
4,0,6000,0.6,11889.61112,189.8570203,4,1.0432,0.05974,0,0,-4.40358,0,1665643.972,0,95384.94144,0,-33246561.83,0
6,0,6000,0.6,11889.61112,189.8570203,6,1.30198,0.07537,0,0,-5.54629,0,2078829.696,0,120340.861,0,-41873901.1,0
8,0,6000,0.6,11889.61112,189.8570203,8,1.55778,0.09354,0,0,-6.66778,0,2487257.35,0,149352.3171,0,-50341031.63,0
10,0,6000,0.6,11889.61112,189.8570203,10,1.81002,0.11408,0,0,-7.76257,0,2890000.866,0,182147.8761,0,-58606579.98,0
-6,0,6500,0.6,11096.77338,188.6146749,-6,-0.27407,0.02337,0,0,1.43142,0,-408418.274,0,34825.90237,0,10086418.8,0
-4,0,6500,0.6,11096.77338,188.6146749,-4,-0.00958,0.02468,0,0,0.2672,0,-14276.08664,0,36778.06036,0,1882809.451,0
-2,0,6500,0.6,11096.77338,188.6146749,-2,0.25502,0.02895,0,0,-0.90412,0,380030.0224,0,43141.20127,0,-6370829.643,0
0,0,6500,0.6,11096.77338,188.6146749,0,0.5191,0.03616,0,0,-2.07683,0,773561.229,0,53885.52117,0,-14634263.29,0
2,0,6500,0.6,11096.77338,188.6146749,2,0.78204,0.04626,0,0,-3.24521,0,1165393.611,0,68936.51022,0,-22867185.85,0
4,0,6500,0.6,11096.77338,188.6146749,4,1.0432,0.05919,0,0,-4.40358,0,1554573.443,0,88204.75659,0,-31029573.51,0
6,0,6500,0.6,11096.77338,188.6146749,6,1.30198,0.07481,0,0,-5.54629,0,1940206.605,0,111481.6327,0,-39081613.88,0
8,0,6500,0.6,11096.77338,188.6146749,8,1.55778,0.09299,0,0,-6.66778,0,2321398.981,0,138573.413,0,-46984128.74,0
10,0,6500,0.6,11096.77338,188.6146749,10,1.81002,0.11353,0,0,-7.76257,0,2697286.256,0,169182.058,0,-54698503.59,0
-6,0,7000,0.6,10347.29947,187.364092,-6,-0.27407,0.02285,0,0,1.43142,0,-380833.7832,0,31751.20205,0,9405184.039,0
-4,0,7000,0.6,10347.29947,187.364092,-4,-0.00958,0.02416,0,0,0.2672,0,-13311.88252,0,33571.51166,0,1755644.867,0
-2,0,7000,0.6,10347.29947,187.364092,-2,0.25502,0.02842,0,0,-0.90412,0,354362.8686,0,39490.99178,0,-5940545.048,0
0,0,7000,0.6,10347.29947,187.364092,0,0.5191,0.03563,0,0,-2.07683,0,721315.054,0,49509.64241,0,-13645868,0
2,0,7000,0.6,10347.29947,187.364092,2,0.78204,0.04574,0,0,-3.24521,0,1086683.153,0,63557.98607,0,-21322740.56,0
4,0,7000,0.6,10347.29947,187.364092,4,1.0432,0.05867,0,0,-4.40358,0,1449577.855,0,81524.85883,0,-28933842.15,0
6,0,7000,0.6,10347.29947,187.364092,6,1.30198,0.07429,0,0,-5.54629,0,1809165.429,0,103229.6193,0,-36442049.28,0
8,0,7000,0.6,10347.29947,187.364092,8,1.55778,0.09246,0,0,-6.66778,0,2164612.146,0,128477.7305,0,-43810829.83,0
10,0,7000,0.6,10347.29947,187.364092,10,1.81002,0.113,0,0,-7.76257,0,2515112.067,0,157019.0736,0,-51004177.29,0
-6,0,7500,0.6,9639.35112,186.1051057,-6,-0.27407,0.02236,0,0,1.43142,0,-354777.6467,0,28944.53308,0,8761693.966,0
